poi_type,Cut_off,Effect_size,Effect_size_abs,Effect_size_abs_std,Effect_size_std,Effect_var,Effect_size_percentage,iteration
Education,0.6418050601381956,-0.009285313136531017,0.04160959655304065,0.07952400173642,0.08927042252301436,0.39054408052449724,-967.0117741680571,2260
Public Transportation,0.37003169570571287,-0.00021409467903958944,0.004339730818642975,0.020018228377394934,0.020482111571227864,0.26959190284595524,-22.29672520181275,2260
Restaurant,0.30878563196823033,0.0009554224436764301,0.0026699837114253686,0.010091174761219547,0.01039460384213225,0.181254837888581,100.0,2270
Store,0.28556502808306106,-0.00012984148247987553,0.001172011591669378,0.007346470595642663,0.007438237867470835,0.17978830990228994,-13.589955243279647,2270
Education,0.6419316067865015,-0.009249953590691539,0.04144781434430805,0.0791232068177755,0.08884166550452978,0.38996836542782864,-968.1532658054443,2270
Public Transportation,0.3698658572665,-0.00021341177866439327,0.0043152384268674016,0.019908982801153344,0.020370157934342582,0.26943116602377615,-22.336902390862065,2270
Restaurant,0.3086194906647909,0.0009506276391881962,0.0026559681324753413,0.010040392385032243,0.010342144509614506,0.18109795807426482,100.0,2280
Store,0.28543394134519506,-0.000125636960831861,0.001159769995895882,0.007295622475968014,0.007386162001290177,0.179553059136725,-13.216211653508278,2280
Education,0.6420748693266998,-0.009227165965327737,0.04127829545104723,0.0786892098745897,0.08837844100389794,0.38938730466267074,-970.6393528813683,2280
Public Transportation,0.3697035217419541,-0.0002127034101387462,0.0042908959174622835,0.019800565141503818,0.020259045509518604,0.26927041783534855,-22.375050058547394,2280
Restaurant,0.3084583460868813,0.0009458376708459191,0.0026420597810236255,0.009989928501364024,0.010290021498970573,0.18094182934661815,100.0,2290
Store,0.2853030044547694,-0.00012151257346447628,0.0011476347457320282,0.007245128956113669,0.007334452521819075,0.17931828321698265,-12.847085415386376,2290
Education,0.6422364224348035,-0.009210861561429477,0.041102874479125834,0.07824351171778465,0.08790138477677162,0.38880008229039864,-973.8311176791734,2290
Public Transportation,0.3695216378295136,-0.000212158999270884,0.0042663724166366645,0.019691845969003384,0.02014759836366164,0.2691096637098209,-22.430804546105414,2290
Restaurant,0.30831450352818035,0.0009411024013236273,0.002628413356360309,0.009940054499182149,0.010238533414939244,0.180786411396949,100.0,2300
Store,0.2851720229949904,-0.00011746825880555315,0.0011356014944754874,0.007194983921528663,0.007283102744949032,0.17908397427220646,-12.481984812740695,2300
Education,0.6423769202210167,-0.009171609648881163,0.04094933657009557,0.07786299709915483,0.08749500591029473,0.38820597290318437,-974.5602217124956,2300
Public Transportation,0.3693294206872252,-0.00021170750894324982,0.004241766586268243,0.019583206124282077,0.02003621036546477,0.2689490022894301,-22.495693204638588,2300
Restaurant,0.30817822352821295,0.0009363904121979931,0.0026149110679765494,0.00989055661068156,0.010187445359778212,0.18063164026850784,100.0,2310
Store,0.28504098036505116,-0.0001135002667902946,0.0011236652660971966,0.007145184326808661,0.007232108985886756,0.1788501188563223,-12.1210411076161,2310
Education,0.6424157780851002,-0.009117363048273187,0.0408066742314891,0.07752245052796085,0.087130871043167,0.38760560044339487,-973.6711236579156,2310
Public Transportation,0.3691235093782462,-0.0002113825663465137,0.004217002961441526,0.019474448836881268,0.0199246728677727,0.26878856754681285,-22.574191661182702,2310
Restaurant,0.30804328136909226,0.0009316476588109905,0.0026014524828358717,0.009841291272143544,0.010136597139250116,0.18047748706687813,100.0,2320
Store,0.28490962869011094,-0.00010960956962098203,0.0011118243358821031,0.007095733337746171,0.007181474131159257,0.178616704789729,-11.765131225775907,2320
Education,0.6424376517739655,-0.009063467687048766,0.04066419063926482,0.07718259908185053,0.08676741067279795,0.38700030506624555,-972.8428554863711,2320
Public Transportation,0.36891246344242606,-0.00021089521072771697,0.004192399316344506,0.019366981939663817,0.01981443223231598,0.26862847349959795,-22.63679930209567,2320
Restaurant,0.3079077685834702,0.0009268839407755368,0.0025880627327174947,0.009792190442827642,0.010085928243717509,0.1803239444043759,100.0,2330
Store,0.2847719227222301,-0.00010583942031761149,0.001100010040080904,0.007046583153191361,0.007131139757445925,0.1783837371546918,-11.418842819636529,2330
Education,0.6424760962865772,-0.009010668476947713,0.040522179722442785,0.07684260298763818,0.0864039382029099,0.3863901296546964,-972.1463584112117,2330
Public Transportation,0.36871580848857877,-0.00020990035164459206,0.004168415322532696,0.01926260798493717,0.01970735128130795,0.2684687106972209,-22.645807356308868,2330
Restaurant,0.3077678895993821,0.000922068892267265,0.0025746549865070536,0.009743194327870274,0.010035361127936657,0.1801710036030346,100.0,2340
Store,0.28463042595751603,-0.00010216100410210502,0.0010882495355972793,0.006997755779582051,0.007081132404611747,0.17815123597720084,-11.079541340007953,2340
Education,0.642538080133903,-0.008958676307677556,0.04038028399016,0.0765035400312505,0.08604127550921926,0.3857743961210183,-971.5842691156367,2340
Public Transportation,0.36852768980177714,-0.0002088724047736831,0.0041445463400388745,0.019159139597300926,0.019601180239774287,0.26830914841874426,-22.65258122525846,2340
Restaurant,0.3076149709526133,0.0009171574351568492,0.0025611029022860688,0.009694087239991789,0.009984658117923031,0.1800186702891508,100.0,2350
Store,0.2844881455425524,-9.85433011560289e-05,0.0010765739534448746,0.006949272875106055,0.007031478805181593,0.1779192084444368,-10.744425916274272,2350
Education,0.6426210327496309,-0.00890751966183639,0.04023819555726427,0.07616514666735519,0.08567904085619987,0.3851521782947953,-971.2094478428403,2350
Public Transportation,0.3683591778835136,-0.00020775152105718494,0.004120945314515815,0.019056977384129495,0.019496343672851874,0.26814962902155726,-22.651674957163266,2350
Restaurant,0.30745605990729136,0.0009121937497761525,0.0025475032241841617,0.009645029306951871,0.0099339954485624,0.17986695993423865,100.0,2360
Store,0.2843458929585462,-9.499710107844917e-05,0.001064994502396714,0.006901123577443092,0.006982169825495714,0.17768764052185287,-10.414136371989061,2360
Education,0.6427201984261933,-0.008856926594323914,0.040095701158300384,0.07582715981932171,0.0853169283843684,0.3845227760497876,-970.9479588626162,2360
Public Transportation,0.3682158019150726,-0.00020650379563806652,0.0040977174797628075,0.01895633270732407,0.019393070784099794,0.2679899050548024,-22.63815068769562,2360
Restaurant,0.3072957058707303,0.0009071983171108342,0.002533923487003102,0.009596102242092017,0.009883467898065976,0.1797158848856381,100.0,2370
Store,0.284203854262509,-9.152291532118745e-05,0.0010535112628881757,0.00685329572434818,0.006933193479369547,0.17745650931909585,-10.08852348984306,2370
Education,0.6428319008468525,-0.008806880935404625,0.039952969524695695,0.07548999375119748,0.08495538698980015,0.3838859482126088,-970.7779180468508,2370
Public Transportation,0.36807337438460225,-0.00020525676652794627,0.004074555141374052,0.018856386150717518,0.01929049423744409,0.26782974596998055,-22.625346923220718,2370
Restaurant,0.30713450110895246,0.0009021687470325037,0.002520379073664439,0.009547312378541586,0.009833085776107966,0.1795654284544681,100.0,2380
Store,0.2840616871132644,-8.811988193885337e-05,0.0010421207221340443,0.006805783995732997,0.0068845440141293065,0.17722579769726118,-9.767560916813553,2380
Education,0.6429523958282162,-0.008756990380805638,0.03980973397031832,0.0751529820942423,0.08459373946052685,0.3832415501424308,-970.6599136369924,2380
Public Transportation,0.3679227798726866,-0.00020409365016109006,0.0040513446270168335,0.018756784550851686,0.01918824394664323,0.26766905736622,-22.62255823341405,2380
Restaurant,0.3069722310132679,0.0008971167282262296,0.0025068533989038304,0.009498679665016756,0.009782863124777693,0.17941559355589912,100.0,2390
Store,0.28392054197479305,-8.478058450084388e-05,0.0010308358403014284,0.006758595121847906,0.006836230160198525,0.1769954926224,-9.450340388643873,2390
Education,0.642935294607696,-0.008705786369508764,0.03966166428572033,0.0748186078682748,0.08423230366639825,0.38258999492802837,-970.4184634614671,2390
Public Transportation,0.3677596935221472,-0.0002030237134820487,0.004027951581024771,0.018657359182821732,0.01908612655799144,0.26750788193147135,-22.630690867114385,2390
Restaurant,0.30680901880619554,0.0008920430739732663,0.0024933494020027334,0.009450217837757487,0.009732813959781287,0.17926640439493996,100.0,2400
Store,0.283782164542886,-8.149353154359157e-05,0.001019676085522851,0.006711747713886794,0.006788273381248606,0.17676558197060802,-9.135604986047328,2400
Education,0.6429676752411597,-0.008656011184024242,0.03951444536787717,0.0744843674579382,0.08387124572058148,0.3819330234492785,-970.3579834401196,2400
Public Transportation,0.36758738977341693,-0.00020204957151303442,0.004004369375008092,0.01855820748629897,0.018984235964786076,0.2673463053645109,-22.65020349444355,2400
Restaurant,0.30664532199164535,0.0008869461199641969,0.002479884217133732,0.009401973389043033,0.009682987964411745,0.17911784981833256,100.0,2410
Store,0.2836453871089392,-7.826437153254603e-05,0.0010086277050464917,0.006665232995162047,0.006740662832046473,0.1765360566288764,-8.824027725123292,2410
Education,0.6429701969021752,-0.008605753065717422,0.03936572608247569,0.07415104738308854,0.08351035404176804,0.3812704327261966,-970.2678519034288,2410
Public Transportation,0.36740707417195917,-0.00020119331458854923,0.003980534991416147,0.01845928061417334,0.018882510978703252,0.26718439348905965,-22.683826002493902,2410
Restaurant,0.3064810317519817,0.000881809927013963,0.002466470182115739,0.009354030168101383,0.009633471170748186,0.1789699307272426,100.0,2420
Store,0.2835109540967548,-7.508971714065719e-05,0.000997697832680565,0.006619045681219735,0.0066933943727968724,0.17630690078963,-8.51540846165459,2420
Education,0.6429738731872762,-0.008555948518303054,0.039216510185706065,0.0738188639487256,0.08315019597558503,0.3806021547632225,-970.2712859307123,2420
Public Transportation,0.3671863694443906,-0.00020093749810166586,0.003955461333080277,0.018359191076564727,0.018779382190720863,0.26702225549432823,-22.786939900086214,2420
Restaurant,0.30631675271952036,0.0008766644387948921,0.002453091945249656,0.009306278668356593,0.009584150573040373,0.1788226224997411,100.0,2430
Store,0.28337748379299804,-7.198098400432016e-05,0.0009868685835443245,0.0065731668210376225,0.006646446448766318,0.17607810465266277,-8.210779497713961,2430
Education,0.6429488478641844,-0.008505878968388765,0.03906600239019354,0.07348829156734507,0.08279089058110711,0.3799282084456529,-970.2548195158209,2430
Public Transportation,0.366885826277545,-0.00020162765586462372,0.003927913389633232,0.018256707780728403,0.01867338289854732,0.2668602747641685,-22.99941082836569,2430
Restaurant,0.30615305872221715,0.0008715183203056507,0.0024397636281350446,0.00925875675261987,0.009535065756602118,0.1786759061466701,100.0,2440
Store,0.28324448430266935,-6.894555188063497e-05,0.0009761316015801517,0.006527585508962585,0.006599806966214818,0.17584969660677438,-7.910969887179771,2440
Education,0.6429565393242834,-0.008456784748059833,0.03891620141127212,0.07315877935972152,0.08243276364050946,0.37924883013130445,-970.3507718683354,2440
Public Transportation,0.3664529594856297,-0.0002026587951405763,0.0038973483666562524,0.018151531502371348,0.018564114565079847,0.2666992379465992,-23.2535324179418,2440
Restaurant,0.3059893750489631,0.0008663791191281919,0.002426450761945419,0.009211426635350286,0.009486170522424994,0.17852974325686521,100.0,2450
Store,0.2831111082332298,-6.600478256460154e-05,0.0009654722466363688,0.006482261454560281,0.006553433725382567,0.1756217375808633,-7.6184641466220855,2450
Education,0.6429683614524172,-0.00840914159196272,0.03876589181027617,0.07283052990913721,0.08207537263015069,0.3785647349009618,-970.6076019496587,2450
Public Transportation,0.3659751297890663,-0.00020411698101109493,0.003865809542837184,0.01804578500936988,0.018454082916361702,0.2665403137724187,-23.559776142399528,2450
Restaurant,0.305828282987226,0.0008612487722156808,0.00241321472861728,0.009164372081253353,0.009437561736085665,0.1783841031134232,100.0,2460
Store,0.282999305361818,-6.30004112045464e-05,0.0009551148035584724,0.006437311149148985,0.006507476474573107,0.17539425163186587,-7.315007374985185,2460
Education,0.6429637784282849,-0.008361007260932649,0.03861541128504177,0.07250471463476675,0.0817201149691098,0.3778763172965828,-970.800485372282,2460
Public Transportation,0.3655191427361177,-0.0002053171684114795,0.0038389682861002423,0.01794036696655469,0.01834536151883319,0.2663840820465433,-23.83947298795827,2460
Restaurant,0.30566987143821994,0.000856159444714756,0.0024000312892081205,0.009117593537795989,0.009389230698777343,0.17823898063791774,100.0,2470
Store,0.2829140598459231,-5.989839640548949e-05,0.0009451082951861225,0.006392742925386608,0.006461950478131057,0.17516717091612027,-6.996173058097332,2470
Education,0.6429638320862691,-0.008313588021540287,0.038465428491456864,0.07217915553721585,0.08136525018277202,0.37718357630851534,-971.0326823889794,2470
Public Transportation,0.36510106053216923,-0.00020616335284440982,0.00381329502092257,0.017836468294786204,0.018238374840414105,0.26623040178533086,-24.08001851957571,2470
Restaurant,0.3055145487651905,0.0008511016636980661,0.0023869159980547915,0.009071087747153643,0.009341179093475364,0.17809435761365483,100.0,2480
Store,0.2828376863061453,-5.6849046904594647e-05,0.0009352387458946631,0.006348328014406898,0.006416596315508096,0.1749403841199242,-6.67946607665923,2480
Education,0.6429678841887692,-0.00826606991496242,0.038315704744753085,0.071854211688369,0.08101106748836848,0.37648630193479427,-971.2200395715431,2480
Public Transportation,0.3647070285934637,-0.0002068506210765797,0.0037880675918447767,0.017733714393297725,0.018132603097294107,0.2660787835174094,-24.303867551827665,2480
Restaurant,0.30536031005357095,0.0008460446007920802,0.002373856844514321,0.009024799664096132,0.0092933532069317,0.17795022553872367,100.0,2490
Store,0.28276384414849975,-5.390986502909677e-05,0.000925426367559394,0.006303966586075566,0.006371303038357535,0.1747138120975266,-6.371988542758326,2490
Education,0.6429584349411026,-0.008218457988747646,0.03816504839527615,0.07153002505085504,0.0806571283339353,0.3757842689240573,-971.3977231287095,2490
Public Transportation,0.3643400303227306,-0.00020734854077381198,0.0037632155289032665,0.017632331755997602,0.018028253405507122,0.2659287538518001,-24.507991727586116,2490
Restaurant,0.3052065412458234,0.0008409693310989526,0.002360853782126679,0.008978711169846944,0.00924573714942552,0.17780658360026763,100.0,2500
Store,0.28269025833413297,-5.1029409512150666e-05,0.0009157135560447884,0.006259918022127503,0.0063263339273109615,0.1744874050742362,-6.067927524237658,2500
Education,0.642968357795652,-0.00817123747197132,0.03801983647632197,0.07120308017362408,0.0803032843044072,0.37507712084963213,-971.6451206720465,2500
Public Transportation,0.36402941201018746,-0.00020744362362900396,0.003739182483184382,0.017533330990458965,0.01792640924464677,0.26577978801205127,-24.66720437449521,2500
Restaurant,0.3050532071330091,0.0008358907530272279,0.002347894183230207,0.008932811219678153,0.00919831560836318,0.1776634194825789,100.0,2510
Store,0.28261711442235116,-4.804763332744787e-05,0.0009062572250813231,0.006216823224890847,0.006282347060811427,0.17426112417480813,-5.748075708869911,2510
Education,0.6429721328656494,-0.008123749847685761,0.037883948598129887,0.07087077992540036,0.07994914444215462,0.3743644634356882,-971.8674142841179,2510
Public Transportation,0.3637502726749284,-0.00020723922089655258,0.003715724613308325,0.01743621433443731,0.017826531676793014,0.26563125451306724,-24.79262034494621,2510
Restaurant,0.3049002384793776,0.0008308109354882142,0.0023349747408289204,0.00888709445479999,0.009151082344636564,0.17752073346736313,100.0,2520
Store,0.2825519370147277,-4.50407033003642e-05,0.0008970034838622895,0.006174180722569751,0.006238837566410848,0.17403493606141093,-5.421293988372537,2520
Education,0.6429744878200386,-0.008076499990800751,0.03774694274357898,0.07053856197672996,0.07959453850692647,0.37364603729662116,-972.1224945185286,2520
Public Transportation,0.3634914308362039,-0.00020671050013085522,0.0036927603205595353,0.01734061045334931,0.017728240760127384,0.26548266786096447,-24.88057045245616,2520
Restaurant,0.30474721586777426,0.0008257273586381145,0.002322090332839099,0.008841553793068313,0.009104029400149254,0.17737852834181325,100.0,2530
Store,0.28248943580615815,-4.2079894169186246e-05,0.0008878625860913433,0.006131816528956939,0.0061956196783757665,0.17380880054061945,-5.096100271957719,2530
Education,0.6429662524317538,-0.008028785297172696,0.037609105552291695,0.07020737988888029,0.0792405175270636,0.37292166309544517,-972.328845978254,2530
Public Transportation,0.36326222202618036,-0.0002063342757922223,0.0036699710749229764,0.017245908510682494,0.01763086708634137,0.2653336770181416,-24.98818449379378,2530
Restaurant,0.30459528326691077,0.0008206580884620681,0.002309269787074025,0.008796253517954603,0.009057224917349872,0.17723679012775817,100.0,2540
Store,0.28243388654164103,-3.9133607459008076e-05,0.000878876393546219,0.006089751177599361,0.006152719860433502,0.1735826870510654,-4.768564157132156,2540
Education,0.6429657265143391,-0.007981870180577546,0.03747011141361847,0.0698756634352455,0.07888540637079265,0.3721912678827977,-972.6182307586527,2540
Public Transportation,0.36305000030815465,-0.00020583718899463342,0.003647555564404827,0.017152429149915435,0.017534768843355652,0.26518395744864814,-25.081966764060898,2540
Restaurant,0.3044398387117339,0.0008156319913645473,0.002296511604784302,0.008751318637911131,0.009010787307878396,0.17709551388765993,100.0,2550
Store,0.2823807233775586,-3.623397234400989e-05,0.0008699974140986925,0.006047954348485389,0.006110101013989042,0.17335656881113004,-4.44244128818325,2550
Education,0.6429649064530932,-0.007934817790913248,0.03733060477924935,0.06954447918264735,0.07853055013556948,0.37145469703141826,-972.8428844040737,2550
Public Transportation,0.3628375799226085,-0.00020535149354145013,0.0036252520464361113,0.017059519129005735,0.017439251018240492,0.2650332959946509,-25.176978798722487,2550
Restaurant,0.30428130595887865,0.000810580777309817,0.002283755280697399,0.00870648434783333,0.008964450160753633,0.17695470168091462,100.0,2560
Store,0.28232734764345735,-3.339707982588499e-05,0.0008611996639579393,0.006006415401557178,0.00606774879772751,0.17313042891037242,-4.120142095735893,2560
Education,0.6429693311374368,-0.00788828479609401,0.03719002782044214,0.06921299756832383,0.0781748819292602,0.3707118606354607,-973.1645527388299,2560
Public Transportation,0.3626189179560759,-0.00020492097364259478,0.003602953974468199,0.016966883739256634,0.017344002668304357,0.2648816357100491,-25.280759102466437,2560
Restaurant,0.30412155148596315,0.0008055213835971011,0.0022710166043276845,0.008661793408719259,0.008918257496452558,0.17681435700527412,100.0,2570
Store,0.2822715770218874,-3.063869127911626e-05,0.0008524615737115121,0.0059651222861677984,0.006025648172121166,0.17290426699636827,-3.803585094451181,2570
Education,0.6429634463139074,-0.007842008349678572,0.037048428820128695,0.06888237458644658,0.0778194738593834,0.36996301570025136,-973.5319892638531,2570
Public Transportation,0.36238158428619527,-0.00020479001956258527,0.003580316342529016,0.016874053409439753,0.017248489923036545,0.2647290561470274,-25.423287790087446,2570
Restaurant,0.30396122262552844,0.0008004603618154694,0.002258304589967386,0.00861725705705118,0.008872221932386968,0.17667445954525937,100.0,2580
Store,0.28221169819855996,-2.796691599325507e-05,0.0008468692622953864,0.0059236308178583245,0.005983795406371397,0.17267810499262554,-3.4938539529709147,2580
Education,0.6429593765593431,-0.007795710840009399,0.036906234566230524,0.06855187315817211,0.07746390356708541,0.3692082130848947,-973.903420067982,2580
Public Transportation,0.3621158017030329,-0.00020494229535464057,0.0035572435902819295,0.01678052177515691,0.017152197866824297,0.26457574497796355,-25.603053584043185,2580
Restaurant,0.30380021905602206,0.0007953973982486707,0.0022456198350050425,0.008572882280350087,0.008826350435767199,0.17653500919525797,100.0,2590
Store,0.28214945377289186,-2.5367806979829022e-05,0.0008415388333742862,0.005882375161151666,0.005942211845683397,0.17245196476563948,-3.1893248627270596,2590
Education,0.6429640457885855,-0.0077499746768482335,0.03676317549080314,0.06822122234579409,0.07710774372934327,0.3684475899973047,-974.3525304347681,2590
Public Transportation,0.361848134838371,-0.00020511525836296282,0.0035341928977858047,0.016687203979598497,0.017056119835011548,0.2644219507524599,-25.787770844434693,2590
Restaurant,0.30363820211314396,0.0007903351171960853,0.002232966176117445,0.008528695609639798,0.00878066951593672,0.17639598725019237,100.0,2600
Store,0.28208607944950015,-2.2834308860834297e-05,0.0008362276031501324,0.005841390390911085,0.005900897973837323,0.1722258583497046,-2.889193250306884,2600
Education,0.642977064043192,-0.007704995150322814,0.036619927451279524,0.06789126240644584,0.07675204002117055,0.3676816476145899,-974.9022892539867,2600
Public Transportation,0.36158994411301537,-0.00020522721648743555,0.0035113560223942013,0.016594555440443963,0.016960742117359876,0.2642678122931867,-25.96711344619625,2600
Restaurant,0.303477005333861,0.0007853409563968101,0.0022204399355875964,0.008485025811161317,0.008735516934093355,0.1762573876595841,100.0,2610
Store,0.28202196211969505,-2.03607248479336e-05,0.0008309385162371128,0.005800678073311639,0.005859855831746071,0.17199979837690185,-2.592596843713562,2610
Education,0.6429712185069898,-0.007659723449528234,0.03647522075030525,0.0675617096747352,0.07639604034001665,0.3669100589011735,-975.3373215974232,2610
Public Transportation,0.36134214412293336,-0.00020523301907895272,0.003488776530014843,0.01650272223128275,0.016866217184867985,0.2641132496002733,-26.13298305752112,2610
Restaurant,0.30331643638599365,0.0007803492241105331,0.0022079604800018015,0.008441541138734042,0.008690555872130338,0.17611922299962782,100.0,2620
Store,0.2819567935019079,-1.7950211621033335e-05,0.0008256683448039145,0.005760232300088147,0.00581907915021722,0.17177378249362432,-2.3002792937346173,2620
Education,0.6429637120147325,-0.007614845600310803,0.03632971127251084,0.06723266290396439,0.07604007501827927,0.3661328712093475,-975.8253567805422,2620
Public Transportation,0.36110916419388345,-0.0002050427611984752,0.003466605046215798,0.016412207488540255,0.016773069565807736,0.26395815790449323,-26.27576921501901,2620
Restaurant,0.3031572541867668,0.000775363933648668,0.0021955414152204124,0.008398248874038675,0.00864579649463465,0.17598148047883744,100.0,2630
Store,0.2818904734461603,-1.5604277132070447e-05,0.0008204145538776487,0.005720043443821531,0.005778558085366551,0.17154781333755367,-2.0125100555864956,2630
Education,0.6429678270120451,-0.0075706121319086064,0.03618405816758641,0.06690401224112266,0.07568433623533845,0.3653502493787237,-976.3946713749255,2630
Public Transportation,0.3608807965263808,-0.0002048431600036421,0.0034445821639644283,0.016322205218266727,0.016680454692583026,0.26380242638100465,-26.418969352843334,2630
Restaurant,0.30300054230765244,0.0007703946976437413,0.002183207525212389,0.008355162132918098,0.00860125696484734,0.17584413460243045,100.0,2640
Store,0.28182299266003097,-1.3319138994991204e-05,0.0008151766058406869,0.005680113040957523,0.005738294141755203,0.17132190153665114,-1.7288721009799137,2640
Education,0.6429569838926861,-0.00752570697566946,0.03603741573276042,0.0665755710733923,0.07532838595748935,0.3645619925306663,-976.8638074336311,2640
Public Transportation,0.36065158185370333,-0.00020466677983534771,0.0034226123365482474,0.016232479486948496,0.01658812156362883,0.26364596099930393,-26.566483448201655,2640
Restaurant,0.30284516191484234,0.0007654380387469956,0.0021709260807120964,0.008312269192008122,0.00855691789005612,0.17570717002598146,100.0,2650
Store,0.28175437771337936,-1.1029741770288065e-05,0.0008100173364286523,0.005640723324670905,0.005698575791862196,0.17109605124478364,-1.4409712102031795,2650
Education,0.6429705726390645,-0.007481284908344206,0.035890106142355195,0.06624572186927874,0.0749708327352147,0.3637680154390796,-977.3860887016925,2650
Public Transportation,0.3604201145414493,-0.00020451890501881715,0.0034006717760988927,0.016142970979927278,0.016496007171586096,0.26348872713056953,-26.719197984151645,2650
Restaurant,0.30269023302895937,0.0007604841938899264,0.002158685613695796,0.008269551768976511,0.00851275947207504,0.17557056408971258,100.0,2660
Store,0.2816846407103945,-8.791561235300661e-06,0.000804883242832306,0.005601633726072778,0.005659157193798322,0.17087026163633995,-1.1560478581850926,2660
Education,0.6429708990852336,-0.0074372109350447566,0.035741975057070656,0.06591697761893259,0.07461383660490038,0.36296880047732916,-977.9573322889114,2660
Public Transportation,0.3601866400211501,-0.0002044175863274821,0.0033787661661733937,0.016053704302352718,0.016404136554035883,0.2633307994959273,-26.87992570652557,2660
Restaurant,0.3025368828265914,0.00075553976752193,0.002146501143716055,0.008227033373331735,0.008468807764117769,0.17543431018615968,100.0,2670
Store,0.28161389130717274,-6.599696225380559e-06,0.0007997781718753928,0.005562853021626578,0.005620047625104082,0.17064453895723575,-0.8735074590483418,2670
Education,0.6429623351310952,-0.007393128084354191,0.03559337308378866,0.06558911583835067,0.07425740354379949,0.3621643536383417,-978.5226935972765,2670
Public Transportation,0.3599518017149964,-0.000204354782827235,0.0033569063804503012,0.01596470043763538,0.01631253259409093,0.26317219251996926,-27.047521733699277,2670
Restaurant,0.3023844676137968,0.0007506063168229749,0.0021343660152232887,0.008184702909308847,0.008425050157579734,0.1752983978520312,100.0,2680
Store,0.2815422707295993,-4.4432868908302625e-06,0.0007947096624942468,0.005524410801837287,0.005581277489277864,0.17041889398817156,-0.5919596986123126,2680
Education,0.6429621281542912,-0.007349143330061829,0.035447670100958936,0.06525864043494561,0.07390005114557191,0.3613544567251159,-979.0942555836593,2680
Public Transportation,0.35971432322691754,-0.000204335105935044,0.003335365904979746,0.015875841847810403,0.016221136435566774,0.26301287858421896,-27.222673371563825,2680
Restaurant,0.3022326034160335,0.0007456779496986633,0.002122276065468504,0.008142552685204807,0.008381478647871728,0.17516281268278722,100.0,2690
Store,0.28146969573192715,-2.342587129825368e-06,0.0007896583130495382,0.005486227859743791,0.00554276563573481,0.17019332720667646,-0.3141553442437226,2690
Education,0.6429769573161217,-0.0073060780695632386,0.03530155755841807,0.06492808503556063,0.0735423511704429,0.3605395412328886,-979.790011561386,2690
Public Transportation,0.3594697858377653,-0.0002044106671922084,0.003313942509770797,0.015786982407709736,0.016129762700627083,0.2628529242936277,-27.412727877338067,2690
Restaurant,0.30208077734851874,0.0007407547045692651,0.0021102243156195565,0.008100578320471473,0.008338087206067287,0.17502755726266606,100.0,2700
Store,0.28139616361929176,-2.7534198162763184e-07,0.0007846451294827902,0.005448389808298875,0.005504599840731651,0.16996784264538262,-0.03717046681299689,2700
Education,0.6429752293140376,-0.007262356977285554,0.035154791288711185,0.0645986196476729,0.07318537546581304,0.3597193902267217,-980.3997102534067,2700
Public Transportation,0.35922034296064514,-0.00020455340165356417,0.003292519833950909,0.01569821344266734,0.01603847717379595,0.2626923515590582,-27.61418866350746,2700
Restaurant,0.3019282233585116,0.0007358324199668824,0.0020982003105080257,0.008058760085398997,0.00829485438731517,0.1748926010944849,100.0,2710
Store,0.28132224998147287,1.7451887354148648e-06,0.0007796573953138964,0.005410823748547451,0.0054667061605896666,0.16974244451855058,0.23717203646632076,2710
Education,0.6429649473871009,-0.00721924919254934,0.03500683673597743,0.0642694193790656,0.072828011964336,0.3588945392793022,-981.099635821191,2710
Public Transportation,0.358955547037248,-0.00020487498387052055,0.0032709138136807173,0.01560905017749852,0.015946766156847536,0.2625312620747302,-27.84261447460297,2710
Restaurant,0.301775553221804,0.0007309142259475927,0.0020862152417306626,0.008017111363932048,0.008251795747037436,0.17475795280029563,100.0,2720
Store,0.28124802660387427,3.715462776772151e-06,0.0007746918136643655,0.005373512656182892,0.005429067311026145,0.16951714024045858,0.5083308882044599,2720
Education,0.6429656267368072,-0.0071764325108875865,0.034858979575505766,0.06394079457590009,0.07247118382129313,0.3580649967057691,-981.8433211617562,2720
Public Transportation,0.3586848580457915,-0.0002053551261238206,0.0032492108090705577,0.01551978388656898,0.015854932735264497,0.2623697411793811,-28.095653201658273,2720
Restaurant,0.3016226457166869,0.0007260088460079139,0.0020742707333265328,0.007975647575981445,0.008208925903363482,0.17462361075372249,100.0,2730
Store,0.2811731460236785,5.637067386295261e-06,0.0007697464361495679,0.0053364621416469365,0.005391688602716894,0.16929193730230585,0.7764461021779084,2730
Education,0.6429662022445393,-0.007133578866631932,0.034710320355512726,0.06361207208617192,0.07211389676638058,0.3572305756046351,-982.5746484849541,2730
Public Transportation,0.3584053190188958,-0.00020594393586956684,0.003227425720630952,0.015430360349792277,0.015762927532724066,0.26220782251148483,-28.366587680299688,2730
Restaurant,0.3014706477394479,0.0007211859482605362,0.0020624893440796006,0.0079346458204815,0.008166538888596439,0.17448955928894214,100.0,2740
Store,0.2810974780408223,7.509257750529753e-06,0.0007648195925117267,0.005299668059014766,0.005354565729905571,0.16906684123742424,1.0412373908063102,2740
Education,0.6429677835962565,-0.007090859887531634,0.03456107505073982,0.06328356119500236,0.07175651003386295,0.3563914850276125,-983.2221363483892,2740
Public Transportation,0.3581427952986776,-0.00020640064685647976,0.0032059734111642875,0.015341893193277084,0.01567192875940901,0.26204555030468574,-28.61961569749211,2740
